date,state,district,pincode,bio_age_5_17,bio_age_17_
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04789,3,6
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04829,19,4
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04788,1,2
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04798,207,186
09-09-2025,Gujarat,Surat,SAMPLE_PIN_04824,0,1
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04808,0,1
06-12-2025,Gujarat,Surat,SAMPLE_PIN_04851,4,1
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04834,2,3
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04836,57,48
01-07-2025,Gujarat,Surat,SAMPLE_PIN_04852,107,98
13-11-2025,Gujarat,Surat,SAMPLE_PIN_04801,4,4
03-12-2025,Gujarat,Surat,SAMPLE_PIN_04850,1,0
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04848,87,58
18-09-2025,Gujarat,Surat,SAMPLE_PIN_06464,1,4
17-09-2025,Gujarat,Surat,SAMPLE_PIN_04798,5,11
09-11-2025,Gujarat,Surat,SAMPLE_PIN_06465,1,0
08-11-2025,Gujarat,Surat,SAMPLE_PIN_04840,1,3
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04811,5,2
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04845,2,5
28-12-2025,Gujarat,Surat,SAMPLE_PIN_04798,11,8
08-11-2025,Gujarat,Surat,SAMPLE_PIN_04818,2,4
19-12-2025,Gujarat,Surat,SAMPLE_PIN_06465,1,0
28-12-2025,Gujarat,Surat,SAMPLE_PIN_04849,0,1
05-12-2025,Gujarat,Surat,SAMPLE_PIN_04859,2,0
11-11-2025,Gujarat,Surat,SAMPLE_PIN_04801,3,3
06-09-2025,Gujarat,Surat,SAMPLE_PIN_04800,0,1
07-11-2025,Gujarat,Surat,SAMPLE_PIN_04811,11,4
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04794,0,4
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04826,2,1
01-06-2025,Gujarat,Surat,SAMPLE_PIN_04841,415,625
10-12-2025,Gujarat,Surat,SAMPLE_PIN_04840,6,4
10-09-2025,Gujarat,Surat,SAMPLE_PIN_04841,25,29
18-09-2025,Gujarat,Surat,SAMPLE_PIN_04840,2,5
10-12-2025,Gujarat,Surat,SAMPLE_PIN_06465,0,1
11-12-2025,Gujarat,Surat,SAMPLE_PIN_06464,1,1
13-09-2025,Gujarat,Surat,SAMPLE_PIN_04813,15,3
11-12-2025,Gujarat,Surat,SAMPLE_PIN_04807,19,27
18-09-2025,Gujarat,Surat,SAMPLE_PIN_04828,6,4
26-12-2025,Gujarat,Surat,SAMPLE_PIN_04810,12,21
16-09-2025,Gujarat,Surat,SAMPLE_PIN_04853,1,6
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04819,8,11
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04843,12,18
14-12-2025,Gujarat,Surat,SAMPLE_PIN_06465,2,0
01-06-2025,Gujarat,Surat,SAMPLE_PIN_04799,195,183
11-11-2025,Gujarat,Surat,SAMPLE_PIN_04806,3,2
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04803,9,6
14-11-2025,Gujarat,Surat,SAMPLE_PIN_06464,2,3
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04828,0,1
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04837,3,5
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04809,18,12
12-11-2025,Gujarat,Surat,SAMPLE_PIN_04803,27,19
12-12-2025,Gujarat,Surat,SAMPLE_PIN_04836,5,0
09-09-2025,Gujarat,Surat,SAMPLE_PIN_06466,1,3
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04828,7,3
12-11-2025,Gujarat,Surat,SAMPLE_PIN_04814,35,42
14-12-2025,Gujarat,Surat,SAMPLE_PIN_04827,0,3
15-11-2025,Gujarat,Surat,SAMPLE_PIN_04810,18,13
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04830,1,4
12-09-2025,Gujarat,Surat,SAMPLE_PIN_06467,1,0
18-09-2025,Gujarat,Surat,SAMPLE_PIN_04829,49,45
18-09-2025,Gujarat,Surat,SAMPLE_PIN_04852,5,2
01-04-2025,Gujarat,Surat,SAMPLE_PIN_04808,77,145
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04818,4,6
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04835,811,1174
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04787,4,7
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04856,0,1
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04793,10,9
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04822,53,33
01-07-2025,Gujarat,Surat,SAMPLE_PIN_04802,28,28
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04815,4,11
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04833,21,20
13-09-2025,Gujarat,Surat,SAMPLE_PIN_04806,0,1
12-12-2025,Gujarat,Surat,SAMPLE_PIN_04812,1,1
12-12-2025,Gujarat,Surat,SAMPLE_PIN_04854,1,0
29-12-2025,Gujarat,Surat,SAMPLE_PIN_04803,10,10
13-09-2025,Gujarat,Surat,SAMPLE_PIN_04839,9,11
15-09-2025,Gujarat,Surat,SAMPLE_PIN_04809,10,6
01-04-2025,Gujarat,Surat,SAMPLE_PIN_04830,43,53
20-12-2025,Gujarat,Surat,SAMPLE_PIN_04853,0,2
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04802,0,1
01-03-2025,Gujarat,Surat,SAMPLE_PIN_04834,56,68
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04859,2,0
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04796,56,66
04-09-2025,Gujarat,Surat,SAMPLE_PIN_04843,1,2
19-09-2025,Gujarat,Surat,SAMPLE_PIN_04809,6,13
29-12-2025,Gujarat,Surat,SAMPLE_PIN_04853,0,1
13-11-2025,Gujarat,Surat,SAMPLE_PIN_04790,4,8
04-12-2025,Gujarat,Surat,SAMPLE_PIN_04815,11,7
01-12-2025,Gujarat,Surat,SAMPLE_PIN_04816,128,46
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04854,2,0
01-12-2025,Gujarat,Surat,SAMPLE_PIN_04806,6,4
15-09-2025,Gujarat,Surat,SAMPLE_PIN_04807,21,28
16-11-2025,Gujarat,Surat,SAMPLE_PIN_04837,3,0
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04850,0,1
10-09-2025,Gujarat,Surat,SAMPLE_PIN_04818,1,5
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04794,0,2
19-12-2025,Gujarat,Surat,SAMPLE_PIN_04851,5,5
01-04-2025,Gujarat,Surat,SAMPLE_PIN_04820,266,234
17-09-2025,Gujarat,Surat,SAMPLE_PIN_04831,1,0
29-12-2025,Gujarat,Surat,SAMPLE_PIN_04859,0,1
14-09-2025,Gujarat,Surat,SAMPLE_PIN_04848,1,1
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04850,1,0
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04833,1,0
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04828,1,4
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04825,1,2
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04835,1,5
12-12-2025,Gujarat,Surat,SAMPLE_PIN_04810,12,8
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04845,6,4
01-03-2025,Gujarat,Surat,SAMPLE_PIN_04848,81,72
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04832,3,6
09-09-2025,Gujarat,Surat,SAMPLE_PIN_04835,23,39
26-12-2025,Gujarat,Surat,SAMPLE_PIN_04848,2,2
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04820,322,255
16-09-2025,Gujarat,Surat,SAMPLE_PIN_04787,2,4
05-12-2025,Gujarat,Surat,SAMPLE_PIN_06466,1,0
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04787,6,2
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04828,178,153
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04827,0,2
16-12-2025,Gujarat,Surat,SAMPLE_PIN_04844,12,19
12-09-2025,Gujarat,Surat,SAMPLE_PIN_04852,4,6
12-11-2025,Gujarat,Surat,SAMPLE_PIN_04801,0,8
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04859,0,1
16-09-2025,Gujarat,Surat,SAMPLE_PIN_04839,19,14
16-09-2025,Gujarat,Surat,SAMPLE_PIN_04827,2,6
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04824,0,1
09-12-2025,Gujarat,Surat,SAMPLE_PIN_04849,1,0
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04830,2,1
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04793,9,13
12-09-2025,Gujarat,Surat,SAMPLE_PIN_04813,16,12
14-12-2025,Gujarat,Surat,SAMPLE_PIN_04848,1,2
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04791,31,36
19-12-2025,Gujarat,Surat,SAMPLE_PIN_04812,0,5
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04822,31,18
01-07-2025,Gujarat,Surat,SAMPLE_PIN_04795,209,202
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04796,6,5
08-12-2025,Gujarat,Surat,SAMPLE_PIN_06468,1,0
14-09-2025,Gujarat,Surat,SAMPLE_PIN_04844,0,1
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04820,6,5
16-09-2025,Gujarat,Surat,SAMPLE_PIN_04821,15,24
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04837,14,3
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04844,15,16
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04859,2,0
01-03-2025,Gujarat,Surat,SAMPLE_PIN_04829,1303,1518
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04819,10,9
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04848,0,1
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04798,3,5
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04850,1,0
06-12-2025,Gujarat,Surat,SAMPLE_PIN_04834,4,2
04-09-2025,Gujarat,Surat,SAMPLE_PIN_04804,1,2
04-09-2025,Gujarat,Surat,SAMPLE_PIN_04829,31,38
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04822,22,20
10-12-2025,Gujarat,Surat,SAMPLE_PIN_04811,2,5
13-09-2025,Gujarat,Surat,SAMPLE_PIN_04790,8,7
01-03-2025,Gujarat,Surat,SAMPLE_PIN_04799,171,222
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04820,2,4
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04817,3,4
09-12-2025,Gujarat,Surat,SAMPLE_PIN_04854,2,3
17-09-2025,Gujarat,Surat,SAMPLE_PIN_04812,0,4
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04815,5,8
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04846,2,4
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04829,34,58
08-11-2025,Gujarat,Surat,SAMPLE_PIN_04830,0,2
04-12-2025,Gujarat,Surat,SAMPLE_PIN_04835,39,34
29-12-2025,Gujarat,Surat,SAMPLE_PIN_04847,1,1
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04854,2,0
17-11-2025,Gujarat,Surat,SAMPLE_PIN_04808,0,2
15-09-2025,Gujarat,Surat,SAMPLE_PIN_04837,4,3
14-12-2025,Gujarat,Surat,SAMPLE_PIN_04837,6,1
16-09-2025,Gujarat,Surat,SAMPLE_PIN_06467,0,1
15-11-2025,Gujarat,Surat,SAMPLE_PIN_04809,8,7
11-09-2025,Gujarat,Surat,SAMPLE_PIN_06469,0,1
17-09-2025,Gujarat,Surat,SAMPLE_PIN_04826,5,9
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04829,38,61
11-12-2025,Gujarat,Surat,SAMPLE_PIN_04815,6,11
14-11-2025,Gujarat,Surat,SAMPLE_PIN_04796,136,118
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04800,0,1
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04832,4,5
01-03-2025,Gujarat,Surat,SAMPLE_PIN_04851,124,128
15-11-2025,Gujarat,Surat,SAMPLE_PIN_04844,15,13
13-11-2025,Gujarat,Surat,SAMPLE_PIN_04833,1,0
12-11-2025,Gujarat,Surat,SAMPLE_PIN_04841,45,29
15-09-2025,Gujarat,Surat,SAMPLE_PIN_04825,1,0
04-12-2025,Gujarat,Surat,SAMPLE_PIN_04808,1,2
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04839,22,18
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04820,8,12
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04854,1,3
19-12-2025,Gujarat,Surat,SAMPLE_PIN_06470,1,1
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04818,6,12
09-12-2025,Gujarat,Surat,SAMPLE_PIN_06469,0,1
13-11-2025,Gujarat,Surat,SAMPLE_PIN_04832,4,4
11-12-2025,Gujarat,Surat,SAMPLE_PIN_04834,0,4
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04830,2,2
06-12-2025,Gujarat,Surat,SAMPLE_PIN_04798,17,6
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04807,10,24
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04794,1,2
26-12-2025,Gujarat,Surat,SAMPLE_PIN_06465,1,1
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04849,1,1
04-09-2025,Gujarat,Surat,SAMPLE_PIN_04811,1,4
07-12-2025,Gujarat,Surat,SAMPLE_PIN_04844,15,7
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04833,1,5
19-12-2025,Gujarat,Surat,SAMPLE_PIN_04841,16,22
28-12-2025,Gujarat,Surat,SAMPLE_PIN_04794,0,1
16-11-2025,Gujarat,Surat,SAMPLE_PIN_04836,1,0
16-11-2025,Gujarat,Surat,SAMPLE_PIN_06471,0,1
05-12-2025,Gujarat,Surat,SAMPLE_PIN_04819,20,12
26-12-2025,Gujarat,Surat,SAMPLE_PIN_04795,3,6
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04839,17,5
11-12-2025,Gujarat,Surat,SAMPLE_PIN_04814,34,29
16-12-2025,Gujarat,Surat,SAMPLE_PIN_04839,20,13
15-12-2025,Gujarat,Surat,SAMPLE_PIN_04853,5,0
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04854,2,0
25-12-2025,Gujarat,Surat,SAMPLE_PIN_04806,7,5
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04844,23,33
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04795,26,21
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04792,136,116
13-11-2025,Gujarat,Surat,SAMPLE_PIN_06470,1,0
16-11-2025,Gujarat,Surat,SAMPLE_PIN_04790,4,4
07-11-2025,Gujarat,Surat,SAMPLE_PIN_04835,54,43
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04789,2,1
01-12-2025,Gujarat,Surat,SAMPLE_PIN_04841,57,16
14-12-2025,Gujarat,Surat,SAMPLE_PIN_06464,1,0
01-07-2025,Gujarat,Surat,SAMPLE_PIN_04801,95,126
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04810,21,19
12-09-2025,Gujarat,Surat,SAMPLE_PIN_06472,0,1
07-12-2025,Gujarat,Surat,SAMPLE_PIN_04806,1,3
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04834,4,2
01-06-2025,Gujarat,Surat,SAMPLE_PIN_04789,113,153
15-11-2025,Gujarat,Surat,SAMPLE_PIN_04822,11,14
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04848,2,3
01-04-2025,Gujarat,Surat,SAMPLE_PIN_06465,24,13
01-12-2025,Gujarat,Surat,SAMPLE_PIN_06470,2,1
05-12-2025,Gujarat,Surat,SAMPLE_PIN_04792,6,1
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04849,3,1
09-12-2025,Gujarat,Surat,SAMPLE_PIN_04842,0,1
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04808,0,1
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04821,17,20
18-11-2025,Gujarat,Surat,SAMPLE_PIN_06466,0,3
01-12-2025,Gujarat,Surat,SAMPLE_PIN_04808,1,2
08-11-2025,Gujarat,Surat,SAMPLE_PIN_04798,20,11
11-11-2025,Gujarat,Surat,SAMPLE_PIN_04810,25,14
10-09-2025,Gujarat,Surat,SAMPLE_PIN_04830,0,3
12-09-2025,Gujarat,Surat,SAMPLE_PIN_04848,4,2
01-12-2025,Gujarat,Surat,SAMPLE_PIN_04809,10,3
14-09-2025,Gujarat,Surat,SAMPLE_PIN_04835,6,5
06-12-2025,Gujarat,Surat,SAMPLE_PIN_04792,0,3
04-12-2025,Gujarat,Surat,SAMPLE_PIN_04791,64,43
01-09-2025,Gujarat,Surat,SAMPLE_PIN_04811,6,3
17-11-2025,Gujarat,Surat,SAMPLE_PIN_04839,20,10
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04837,6,9
10-09-2025,Gujarat,Surat,SAMPLE_PIN_04829,33,58
12-09-2025,Gujarat,Surat,SAMPLE_PIN_04802,0,1
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04805,3,2
17-11-2025,Gujarat,Surat,SAMPLE_PIN_04846,0,1
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04841,47,35
08-12-2025,Gujarat,Surat,SAMPLE_PIN_06466,1,2
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04799,1,0
08-12-2025,Gujarat,Surat,SAMPLE_PIN_04836,18,0
01-07-2025,Gujarat,Surat,SAMPLE_PIN_06464,80,28
01-04-2025,Gujarat,Surat,SAMPLE_PIN_04852,41,51
25-11-2025,Gujarat,Surat,SAMPLE_PIN_04831,2,1
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04818,8,8
18-12-2025,Gujarat,Surat,SAMPLE_PIN_04793,0,5
14-11-2025,Gujarat,Surat,SAMPLE_PIN_04810,43,24
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04824,5,3
15-12-2025,Gujarat,Surat,SAMPLE_PIN_04841,8,5
15-12-2025,Gujarat,Surat,SAMPLE_PIN_04845,0,1
09-09-2025,Gujarat,Surat,SAMPLE_PIN_04843,3,3
01-03-2025,Gujarat,Surat,SAMPLE_PIN_06472,18,15
09-11-2025,Gujarat,Surat,SAMPLE_PIN_04791,18,11
12-12-2025,Gujarat,Surat,SAMPLE_PIN_04826,6,3
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04849,1,0
09-12-2025,Gujarat,Surat,SAMPLE_PIN_06466,2,1
08-09-2025,Gujarat,Surat,SAMPLE_PIN_04809,12,8
18-11-2025,Gujarat,Surat,SAMPLE_PIN_04855,0,1
19-11-2025,Gujarat,Surat,SAMPLE_PIN_04850,2,0
03-12-2025,Gujarat,Surat,SAMPLE_PIN_04793,23,8
05-09-2025,Gujarat,Surat,SAMPLE_PIN_04791,8,9
20-12-2025,Gujarat,Surat,SAMPLE_PIN_04837,4,5
12-11-2025,Gujarat,Surat,SAMPLE_PIN_04832,2,4
13-12-2025,Gujarat,Surat,SAMPLE_PIN_04817,5,2
08-11-2025,Gujarat,Surat,SAMPLE_PIN_04809,7,6
13-11-2025,Gujarat,Surat,SAMPLE_PIN_04792,0,1
27-12-2025,Gujarat,Surat,SAMPLE_PIN_04806,1,5
12-09-2025,Gujarat,Surat,SAMPLE_PIN_04795,9,6
17-11-2025,Gujarat,Surat,SAMPLE_PIN_04828,1,5
02-09-2025,Gujarat,Surat,SAMPLE_PIN_04793,6,13
01-06-2025,Gujarat,Surat,SAMPLE_PIN_04843,62,39
07-12-2025,Gujarat,Surat,SAMPLE_PIN_04831,0,2
09-12-2025,Gujarat,Surat,SAMPLE_PIN_04841,21,14
01-05-2025,Gujarat,Surat,SAMPLE_PIN_04853,123,107
07-11-2025,Gujarat,Surat,SAMPLE_PIN_04839,56,34
11-09-2025,Gujarat,Surat,SAMPLE_PIN_04821,20,18
09-12-2025,Gujarat,Surat,SAMPLE_PIN_04804,4,12
14-09-2025,Gujarat,Surat,SAMPLE_PIN_04819,3,3
29-12-2025,Gujarat,Surat,SAMPLE_PIN_06464,0,2
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04806,8,2
14-11-2025,Gujarat,Surat,SAMPLE_PIN_04852,6,5
03-09-2025,Gujarat,Surat,SAMPLE_PIN_04815,5,8
01-07-2025,Gujarat,Surat,SAMPLE_PIN_04824,33,22
04-12-2025,Gujarat,Surat,SAMPLE_PIN_04847,1,0
29-12-2025,Gujarat,Surat,SAMPLE_PIN_04792,0,2
06-09-2025,Gujarat,Surat,SAMPLE_PIN_04804,1,4
02-12-2025,Gujarat,Surat,SAMPLE_PIN_04835,75,45
10-11-2025,Gujarat,Surat,SAMPLE_PIN_04842,1,0
19-09-2025,Maharashtra,Thane,SAMPLE_PIN_04920,218,109
26-12-2025,Maharashtra,Thane,SAMPLE_PIN_04860,1,1
06-12-2025,Maharashtra,Thane,SAMPLE_PIN_04877,10,17
11-12-2025,Maharashtra,Thane,SAMPLE_PIN_06473,3,16
03-09-2025,Maharashtra,Thane,SAMPLE_PIN_06474,0,2
27-12-2025,Maharashtra,Thane,SAMPLE_PIN_04922,3,13
03-09-2025,Maharashtra,Thane,SAMPLE_PIN_04935,0,15
16-12-2025,Maharashtra,Thane,SAMPLE_PIN_06474,1,6
01-07-2025,Maharashtra,Thane,SAMPLE_PIN_04935,11,260
14-11-2025,Maharashtra,Thane,SAMPLE_PIN_04934,2,1
12-12-2025,Maharashtra,Thane,SAMPLE_PIN_04899,78,51
14-11-2025,Maharashtra,Thane,SAMPLE_PIN_04866,0,3
15-11-2025,Maharashtra,Thane,SAMPLE_PIN_04934,3,2
18-11-2025,Maharashtra,Thane,SAMPLE_PIN_06475,0,3
12-09-2025,Maharashtra,Thane,SAMPLE_PIN_06476,0,19
01-12-2025,Maharashtra,Thane,SAMPLE_PIN_03360,68,56
14-12-2025,Maharashtra,Thane,SAMPLE_PIN_04862,4,13
16-12-2025,Maharashtra,Thane,SAMPLE_PIN_04873,25,41
05-12-2025,Maharashtra,Thane,SAMPLE_PIN_04863,39,64
01-04-2025,Maharashtra,Thane,SAMPLE_PIN_04865,117,211
11-09-2025,Maharashtra,Thane,SAMPLE_PIN_04934,0,1
20-12-2025,Maharashtra,Thane,SAMPLE_PIN_04908,5,8
19-12-2025,Maharashtra,Thane,SAMPLE_PIN_06477,0,3
16-09-2025,Maharashtra,Thane,SAMPLE_PIN_04923,1,32
16-09-2025,Maharashtra,Thane,SAMPLE_PIN_04900,46,26
09-09-2025,Maharashtra,Thane,SAMPLE_PIN_04861,21,24
06-12-2025,Maharashtra,Thane,SAMPLE_PIN_04924,7,14
04-09-2025,Maharashtra,Thane,SAMPLE_PIN_04872,9,25
10-09-2025,Maharashtra,Thane,SAMPLE_PIN_04888,209,186
08-12-2025,Maharashtra,Thane,SAMPLE_PIN_04909,14,19
29-12-2025,Maharashtra,Thane,SAMPLE_PIN_04886,5,7
01-03-2025,Maharashtra,Thane,SAMPLE_PIN_04869,95,227
03-09-2025,Maharashtra,Thane,SAMPLE_PIN_04864,13,31
19-12-2025,Maharashtra,Thane,SAMPLE_PIN_04863,66,59
02-09-2025,Maharashtra,Thane,SAMPLE_PIN_03360,52,51
19-12-2025,Maharashtra,Thane,SAMPLE_PIN_04930,11,22
11-11-2025,Maharashtra,Thane,SAMPLE_PIN_06478,2,5
02-12-2025,Maharashtra,Thane,SAMPLE_PIN_04919,167,164
17-09-2025,Maharashtra,Thane,SAMPLE_PIN_04865,37,31
15-09-2025,Maharashtra,Thane,SAMPLE_PIN_04910,0,1
10-12-2025,Maharashtra,Thane,SAMPLE_PIN_04893,1,16
28-12-2025,Maharashtra,Thane,SAMPLE_PIN_04866,0,1
07-11-2025,Maharashtra,Thane,SAMPLE_PIN_04896,1,2
08-11-2025,Maharashtra,Thane,SAMPLE_PIN_04899,114,151
01-12-2025,Maharashtra,Thane,SAMPLE_PIN_06478,1,1
07-11-2025,Maharashtra,Thane,SAMPLE_PIN_04908,13,19
01-04-2025,Maharashtra,Thane,SAMPLE_PIN_03337,89,692
10-09-2025,Maharashtra,Thane,SAMPLE_PIN_04912,4,14
01-05-2025,Maharashtra,Thane,SAMPLE_PIN_04863,628,1040
16-11-2025,Maharashtra,Thane,SAMPLE_PIN_04898,16,34
03-12-2025,Maharashtra,Thane,SAMPLE_PIN_04909,22,41
15-11-2025,Maharashtra,Thane,SAMPLE_PIN_04913,0,12
09-12-2025,Maharashtra,Thane,SAMPLE_PIN_04915,3,3
19-11-2025,Maharashtra,Thane,SAMPLE_PIN_04887,11,7
03-12-2025,Maharashtra,Thane,SAMPLE_PIN_04930,30,33
16-12-2025,Maharashtra,Thane,SAMPLE_PIN_06473,6,16
09-09-2025,Maharashtra,Thane,SAMPLE_PIN_04921,35,35
11-09-2025,Maharashtra,Thane,SAMPLE_PIN_04918,0,19
01-09-2025,Maharashtra,Thane,SAMPLE_PIN_04896,0,2
05-12-2025,Maharashtra,Thane,SAMPLE_PIN_04860,2,4
07-11-2025,Maharashtra,Thane,SAMPLE_PIN_04915,1,1
06-12-2025,Maharashtra,Thane,SAMPLE_PIN_04918,1,19
03-09-2025,Maharashtra,Thane,SAMPLE_PIN_04884,7,30
15-12-2025,Maharashtra,Thane,SAMPLE_PIN_04930,17,11
04-09-2025,Maharashtra,Thane,SAMPLE_PIN_04883,1,6
07-11-2025,Maharashtra,Thane,SAMPLE_PIN_04909,85,36
26-12-2025,Maharashtra,Thane,SAMPLE_PIN_04935,2,18
08-11-2025,Maharashtra,Thane,SAMPLE_PIN_04894,36,56
01-06-2025,Maharashtra,Thane,SAMPLE_PIN_04907,246,594
01-12-2025,Maharashtra,Thane,SAMPLE_PIN_04931,2,5
09-09-2025,Maharashtra,Thane,SAMPLE_PIN_04911,11,24
12-12-2025,Maharashtra,Thane,SAMPLE_PIN_04927,2,9
01-06-2025,Maharashtra,Thane,SAMPLE_PIN_04928,82,355
01-07-2025,Maharashtra,Thane,SAMPLE_PIN_04923,14,481
15-11-2025,Maharashtra,Thane,SAMPLE_PIN_04921,47,30
12-11-2025,Maharashtra,Thane,SAMPLE_PIN_04902,53,72
09-11-2025,Maharashtra,Thane,SAMPLE_PIN_04933,0,27
01-03-2025,Maharashtra,Thane,SAMPLE_PIN_04864,297,1070
14-12-2025,Maharashtra,Thane,SAMPLE_PIN_04911,3,10
01-12-2025,Maharashtra,Thane,SAMPLE_PIN_04915,1,2
08-11-2025,Maharashtra,Thane,SAMPLE_PIN_04875,15,9
10-12-2025,Maharashtra,Thane,SAMPLE_PIN_04917,2,0
15-12-2025,Maharashtra,Thane,SAMPLE_PIN_04934,0,1
07-12-2025,Maharashtra,Thane,SAMPLE_PIN_04919,53,76
28-12-2025,Maharashtra,Thane,SAMPLE_PIN_04862,8,13
01-07-2025,Maharashtra,Thane,SAMPLE_PIN_04901,352,846
02-09-2025,Maharashtra,Thane,SAMPLE_PIN_06479,0,1
04-09-2025,Maharashtra,Thane,SAMPLE_PIN_04884,3,13
19-09-2025,Maharashtra,Thane,SAMPLE_PIN_04931,2,0
25-12-2025,Maharashtra,Thane,SAMPLE_PIN_04897,39,43
03-09-2025,Maharashtra,Thane,SAMPLE_PIN_04869,2,2
14-11-2025,Maharashtra,Thane,SAMPLE_PIN_04926,2,22
