date,state,district,pincode,demo_age_5_17,demo_age_17_
27-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04547,2,4
11-11-2025,Tamil Nadu,Salem,SAMPLE_PIN_04547,1,4
16-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04523,2,6
05-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04568,0,6
02-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04526,2,13
20-10-2025,Tamil Nadu,Salem,SAMPLE_PIN_04554,0,1
18-10-2025,Tamil Nadu,Salem,SAMPLE_PIN_04559,4,12
08-11-2025,Tamil Nadu,Salem,SAMPLE_PIN_04515,4,18
06-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04566,6,24
15-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04579,1,3
09-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04506,1,9
15-10-2025,Tamil Nadu,Salem,SAMPLE_PIN_04506,1,9
26-10-2025,Tamil Nadu,Salem,SAMPLE_PIN_04576,1,9
24-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04537,3,6
03-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04577,1,2
16-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04514,0,4
03-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04542,2,19
01-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04517,2,7
12-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04573,2,13
10-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04525,0,12
04-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04519,3,6
12-11-2025,Tamil Nadu,Salem,SAMPLE_PIN_04538,2,5
28-10-2025,Tamil Nadu,Salem,SAMPLE_PIN_04517,2,3
20-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04587,0,1
16-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04509,4,11
04-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04511,1,7
24-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04567,4,10
05-11-2025,Tamil Nadu,Salem,SAMPLE_PIN_04568,2,18
02-12-2025,Tamil Nadu,Salem,SAMPLE_PIN_04555,4,3
12-09-2025,Tamil Nadu,Salem,SAMPLE_PIN_04540,0,3
16-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,0,5
09-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,2,8
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04607,1,14
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04612,0,4
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04626,1,12
19-11-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,2,6
03-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,1,6
04-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04644,0,1
16-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04621,0,11
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,4,6
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,1,12
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,3,6
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04613,0,4
09-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04632,3,2
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,1,22
17-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04626,2,10
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,2,14
17-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04630,1,6
21-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,2,4
20-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04619,1,1
27-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04612,0,5
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,2,11
02-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04644,0,2
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04593,21,175
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,0,2
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,5,10
23-12-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,3,17
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04621,0,4
29-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04644,0,2
30-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,0,3
04-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,2,2
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,37,320
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04623,2,3
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04599,0,6
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,2,8
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,3,10
23-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,0,10
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,0,5
04-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,1,13
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04613,0,6
10-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,0,9
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04640,2,5
15-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,1,6
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,1,7
10-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,0,4
12-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,4,21
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,0,1
21-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04613,0,2
10-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,4,28
20-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,2,7
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,5,17
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04637,1,0
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,0,7
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,0,15
07-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04613,0,1
26-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04619,0,5
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04625,1,9
30-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04632,0,4
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,83,621
05-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,0,1
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,0,5
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,14,137
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,1,10
09-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04597,2,3
25-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04634,0,1
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,4,15
15-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,0,6
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04614,14,118
16-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,0,3
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,1,7
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,0,2
14-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,1,2
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04593,0,6
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,0,2
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,2,6
10-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04614,1,2
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,1,10
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,2,12
14-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04621,0,7
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,4,44
13-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,1,5
15-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,1,6
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04597,1,9
09-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,3,6
13-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,0,4
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,1,2
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,1,4
17-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,3,4
13-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,2,8
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,0,5
05-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,1,10
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04634,0,5
15-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,0,6
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,0,5
26-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,0,8
19-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,0,4
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04645,0,3
04-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,8,39
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,0,3
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04613,0,3
13-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,0,2
06-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04600,3,6
15-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,1,5
02-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,2,9
26-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,1,7
07-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,0,2
20-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,0,1
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04637,0,1
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04621,1,6
01-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04645,1,4
23-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04610,2,19
28-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04598,0,3
30-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04610,0,6
02-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,0,5
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04644,10,65
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04614,14,118
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,1,4
01-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04598,2,8
20-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,2,5
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,1,4
17-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04637,0,3
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,2,3
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,0,4
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04601,2,18
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,5,55
22-12-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,0,2
26-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,0,1
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04623,0,6
08-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04637,0,1
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,1,7
11-12-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,3,15
07-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,1,3
04-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,0,2
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,0,9
20-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,0,1
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04612,3,2
26-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04605,0,7
19-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,3,16
05-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,1,15
01-04-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,25,264
13-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04612,1,3
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04619,4,8
02-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,1,10
12-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04599,2,3
07-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,1,19
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,2,18
12-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,5,42
18-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,0,1
27-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,4,19
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,3,7
20-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,0,1
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04597,1,4
10-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,2,5
16-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04606,0,10
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04617,0,17
02-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,1,1
17-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04621,0,6
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04607,2,7
15-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04632,1,3
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,1,4
06-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,0,1
28-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,4,13
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,4,8
03-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,3,10
21-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,2,2
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04617,35,258
04-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,0,4
20-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04600,1,6
18-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,0,3
28-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04623,1,11
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,0,2
10-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,2,6
16-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,0,1
22-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04599,1,1
18-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04595,0,1
22-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04626,0,5
28-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,2,11
05-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04600,0,2
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,1,2
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,1,6
05-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,0,2
29-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04610,5,21
03-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,0,4
18-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,2,15
26-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04634,5,7
15-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,0,3
04-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,1,4
07-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04606,2,13
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,0,1
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,1,10
14-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,1,4
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04607,0,11
30-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,2,1
30-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,0,3
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04601,1,16
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,33,289
23-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04629,0,1
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04632,1,8
25-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04610,4,16
10-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,1,8
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,1,7
01-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04617,2,14
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04623,4,3
22-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04599,1,1
12-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04623,2,11
28-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,0,1
27-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,0,7
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04630,1,5
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,1,6
02-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04622,1,4
01-03-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,32,354
29-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,1,19
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,0,4
23-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04598,0,6
10-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04594,3,7
01-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04591,1,5
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,0,18
15-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04620,1,4
08-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,10,73
12-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,6,28
17-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04641,1,5
11-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04645,0,8
22-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,0,1
17-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,3,8
04-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,1,11
22-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04593,0,0
13-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,3,7
13-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04606,0,2
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,0,4
28-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04593,1,4
15-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,3,8
09-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04597,2,9
14-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04601,1,0
01-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,1,5
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,2,13
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,0,20
27-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,4,29
10-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,1,6
04-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04612,0,1
18-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,1,4
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,4,40
27-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,0,6
24-10-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,0,5
11-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,1,3
21-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,0,4
11-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,3,13
03-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,2,12
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_06460,0,7
14-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04611,0,4
06-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04619,2,5
31-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,2,3
06-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,0,12
13-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04640,0,7
13-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,0,3
25-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04624,1,5
05-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,2,37
17-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,0,4
28-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,1,11
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04618,0,6
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,0,1
03-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04628,2,1
21-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04600,0,2
03-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04610,3,22
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04617,0,5
04-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04627,8,60
13-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,0,3
14-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,3,15
25-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,0,5
08-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,1,11
19-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,0,8
20-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,0,3
15-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,1,8
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04601,2,26
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,1,11
18-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,0,4
13-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04592,1,5
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04604,5,9
16-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04619,0,3
01-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04643,0,1
06-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04633,2,10
09-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04602,3,50
14-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04626,0,3
23-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,1,13
25-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04630,3,6
19-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04634,1,12
16-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04616,3,25
05-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,0,2
26-10-2025,Rajasthan,Sikar,SAMPLE_PIN_04643,0,1
29-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04608,0,4
05-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04639,2,2
26-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,1,12
20-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04596,1,9
01-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04638,1,4
11-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,0,4
13-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04597,2,5
08-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04593,1,5
14-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04634,0,2
10-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04626,0,5
29-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04614,1,3
21-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04645,1,4
25-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,1,4
01-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04635,0,12
17-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04609,2,16
01-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04594,2,9
10-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04636,1,4
02-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04615,5,27
12-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04631,0,5
10-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04645,3,9
19-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04600,0,6
20-12-2025,Rajasthan,Sikar,SAMPLE_PIN_04599,1,3
18-11-2025,Rajasthan,Sikar,SAMPLE_PIN_04603,2,6
18-09-2025,Rajasthan,Sikar,SAMPLE_PIN_04642,7,11
19-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04698,1,10
17-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04714,0,39
28-10-2025,Maharashtra,Solapur,SAMPLE_PIN_04709,1,13
30-10-2025,Maharashtra,Solapur,SAMPLE_PIN_04657,0,26
12-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04697,0,3
08-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04706,1,5
11-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04675,2,119
20-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04646,1,14
12-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04665,0,78
03-11-2025,Maharashtra,Solapur,SAMPLE_PIN_06462,3,54
11-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04694,3,19
28-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04713,0,14
05-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04684,0,1
04-12-2025,Maharashtra,Solapur,SAMPLE_PIN_06462,2,12
03-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04655,2,5
27-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04676,2,19
23-10-2025,Maharashtra,Solapur,SAMPLE_PIN_04662,0,1
02-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04656,2,38
10-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04686,0,9
10-12-2025,Maharashtra,Solapur,SAMPLE_PIN_06462,1,7
13-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04647,2,25
02-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04689,0,2
09-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04691,0,63
21-12-2025,Maharashtra,Solapur,SAMPLE_PIN_04682,0,0
04-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04661,1,44
06-11-2025,Maharashtra,Solapur,SAMPLE_PIN_04706,0,51
24-10-2025,Maharashtra,Solapur,SAMPLE_PIN_04657,0,10
18-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04651,0,9
01-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04694,2,30
27-10-2025,Maharashtra,Solapur,SAMPLE_PIN_04703,2,93
10-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04666,0,3
15-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04677,4,25
11-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04676,0,14
17-09-2025,Maharashtra,Solapur,SAMPLE_PIN_04690,0,3
